Time,Code,N,WL,WW,WA,BM,BL,ED
2021-7-10,2-059-122,1301,2.0424,0.9656,1.4824,0.7553,2.7,1
2021-7-10,2-060-211,2220,3.9807,1.2378,3.3877,0.998,3.2,0.9
2021-7-10,2-060-212,2109,3.8358,1.2279,3.319,0.998,3.2,0.9
2021-7-10,2-060-221,1366,2.1596,0.9707,1.6145,0.998,3.2,0.9
2021-7-10,2-060-222,1360,2.1418,0.9714,1.6243,0.998,3.2,0.9
2021-7-10,2-061-111,2200,3.9382,1.272,3.4155,0.8231,3.1,1
2021-7-10,2-061-112,2138,3.848,1.2816,3.3855,0.8231,3.1,1
2021-7-10,2-061-121,1299,2.0503,0.9526,1.4439,0.8231,3.1,1
2021-7-10,2-061-122,1313,2.0341,0.9787,1.531,0.8231,3.1,1
2021-7-10,2-062-111,2180,3.9638,1.2621,3.4638,0.8796,3.2,1
2021-7-10,2-062-112,2133,3.8387,1.2615,3.4148,0.8796,3.2,1
2021-7-10,2-062-121,1350,2.1087,0.9781,1.5756,0.8796,3.2,1
2021-7-10,2-062-122,1336,2.0914,0.9904,1.599,0.8796,3.2,1
2021-7-10,2-063-211,2186,3.957,1.1949,3.2965,0.9188,3.1,0.9
2021-7-10,2-063-212,2130,3.9323,1.2043,3.2626,0.9188,3.1,0.9
2021-7-10,2-063-221,1297,2.0992,0.9209,1.4581,0.9188,3.1,0.9
2021-7-10,2-063-222,1317,2.0893,0.9514,1.5279,0.9188,3.1,0.9
2021-7-10,2-064-211,2027,3.7053,1.1054,2.844,0.7779,3,1
2021-7-10,2-064-212,1970,3.5908,1.1096,2.8247,0.7779,3,1
2021-7-10,2-064-221,1204,1.9165,0.8936,1.3083,0.7779,3,1
2021-7-10,2-064-222,1237,1.9108,0.8983,1.3081,0.7779,3,1
2021-7-10,2-065-211,2188,3.9889,1.1871,3.2324,0.8771,3.2,1
2021-7-10,2-065-212,2132,3.8651,1.1953,3.2532,0.8771,3.2,1
2021-7-10,2-065-221,1332,2.0984,0.9064,1.4629,0.8771,3.2,1
2021-7-10,2-065-222,1296,2.0352,0.9245,1.4423,0.8771,3.2,1
2021-7-10,2-066-111,2202,4.0231,1.225,3.373,0.7823,2.9,1
2021-7-10,2-066-112,2201,4.0008,1.2208,3.3925,0.7823,2.9,1
2021-7-10,2-066-121,1354,2.1498,0.933,1.5229,0.7823,2.9,1
2021-7-10,2-066-122,1338,2.1175,0.9286,1.5447,0.7823,2.9,1
2021-7-10,2-067-111,2171,3.9429,1.1973,3.19,0.8354,3,1
2021-7-10,2-067-112,2155,3.8674,1.1948,3.1928,0.8354,3,1
2021-7-10,2-067-121,1292,2.0654,0.9286,1.4435,0.8354,3,1
2021-7-10,2-067-122,1299,2.0303,0.9368,1.4708,0.8354,3,1
2021-7-10,2-068-111,2121,3.896,1.1857,3.1438,0.8045,2.7,0.9
2021-7-10,2-068-112,2165,3.8544,1.171,3.0997,0.8045,2.7,0.9
2021-7-10,2-068-121,1342,2.0872,0.9489,1.4748,0.8045,2.7,0.9
2021-7-10,2-068-122,1339,2.0625,0.9318,1.45,0.8045,2.7,0.9
2021-7-10,2-069-211,2210,4.0263,1.1882,3.2787,0.9156,3.3,1
2021-7-10,2-069-212,2189,3.9608,1.1999,3.319,0.9156,3.3,1
2021-7-10,2-069-221,1353,2.099,0.9323,1.5168,0.9156,3.3,1
2021-7-10,2-069-222,1354,2.0927,0.9147,1.5089,0.9156,3.3,1
2021-7-10,2-070-111,2120,3.7244,1.2077,3.1659,0.702,2.9,1
2021-7-10,2-070-112,2077,3.768,1.2194,3.1703,0.702,2.9,1
2021-7-10,2-070-121,1253,1.9539,0.9033,1.3936,0.702,2.9,1
2021-7-10,2-070-122,1266,1.9639,0.9439,1.4419,0.702,2.9,1
2021-7-10,2-071-211,2133,3.8229,1.2278,3.2888,0.8787,3.2,1
2021-7-10,2-071-212,2164,3.819,1.2267,3.271,0.8787,3.2,1
2021-7-10,2-071-221,1283,2.0489,0.8966,1.4589,0.8787,3.2,1
2021-7-10,2-071-222,1293,2.0457,0.9106,1.467,0.8787,3.2,1
2021-7-10,2-072-111,2272,4.0984,1.2999,3.6211,0.822,2.8,1
2021-7-10,2-072-112,2205,3.9784,1.2953,3.574,0.822,2.8,1
2021-7-10,2-072-121,1325,2.1429,0.9705,1.5695,0.822,2.8,1
2021-7-10,2-072-122,1350,2.1053,0.9806,1.5763,0.822,2.8,1
2021-7-10,2-073-211,2166,3.9135,1.1903,3.1928,0.9081,3.3,1
2021-7-10,2-073-212,2101,3.8455,1.2213,3.2985,0.9081,3.3,1
2021-7-10,2-073-221,1323,2.0688,0.9302,1.4521,0.9081,3.3,1
2021-7-10,2-073-222,1329,2.0705,0.9675,1.5401,0.9081,3.3,1
2021-7-10,2-074-211,2245,4.0983,1.2759,3.5563,0.8404,3,1
2021-7-10,2-074-212,2188,3.9753,1.2561,3.5011,0.8404,3,1
2021-7-10,2-074-221,1389,2.1766,0.944,1.5283,0.8404,3,1
2021-7-10,2-074-222,1356,2.1237,0.9814,1.5947,0.8404,3,1
2021-7-10,2-075-211,2124,3.9118,1.177,3.1593,0.8732,3.1,1
2021-7-10,2-075-212,2071,3.8308,1.1582,3.0998,0.8732,3.1,1
2021-7-10,2-075-221,1308,2.0876,0.905,1.4871,0.8732,3.1,1
2021-7-10,2-075-222,1357,2.1468,0.9189,1.5069,0.8732,3.1,1
2021-7-10,2-076-111,2121,3.8495,1.2339,3.2044,0.8359,2.9,1
2021-7-10,2-076-112,2090,3.8351,1.2333,3.1878,0.8359,2.9,1
2021-7-10,2-076-121,1275,2.0517,0.9307,1.4642,0.8359,2.9,1
2021-7-10,2-076-122,1294,2.0081,0.9364,1.4285,0.8359,2.9,1
2021-7-10,2-077-111,2203,3.9115,1.195,3.1704,0.7504,3,1
2021-7-10,2-077-112,2183,3.854,1.2043,3.1987,0.7504,3,1
2021-7-10,2-077-121,1347,2.0788,0.9821,1.5496,0.7504,3,1
2021-7-10,2-077-122,1356,2.0884,0.9317,1.4815,0.7504,3,1
2021-7-10,2-078-211,2141,3.8316,1.2291,3.2204,0.9064,3.2,1
2021-7-10,2-078-212,2136,3.7835,1.219,3.2248,0.9064,3.2,1
2021-7-10,2-078-221,1302,2.0428,0.9553,1.51,0.9064,3.2,1
2021-7-10,2-078-222,1291,2.0636,0.9331,1.4698,0.9064,3.2,1
2021-7-10,2-079-211,2121,3.9002,1.1828,3.1948,0.848,3.2,1
2021-7-10,2-079-212,2135,3.8719,1.1918,3.2419,0.848,3.2,1
2021-7-10,2-079-221,1300,2.0026,0.9186,1.438,0.848,3.2,1
2021-7-10,2-079-222,1317,2.0608,0.9392,1.4879,0.848,3.2,1
2021-7-10,2-080-211,2105,3.8791,1.1645,3.1205,0.7961,3.2,0.9
2021-7-10,2-080-212,2141,3.8865,1.1636,3.1086,0.7961,3.2,0.9
2021-7-10,2-080-221,1281,2.0683,0.8788,1.4025,0.7961,3.2,0.9
2021-7-10,2-080-222,1283,2.0625,0.896,1.3893,0.7961,3.2,0.9
2021-7-10,2-081-211,2168,3.9411,1.2205,3.2972,0.9221,3.2,1
2021-7-10,2-081-212,2138,3.8882,1.2115,3.2987,0.9221,3.2,1
2021-7-10,2-081-221,1287,1.9432,0.9272,1.4129,0.9221,3.2,1
2021-7-10,2-081-222,1249,1.9739,0.9103,1.3714,0.9221,3.2,1
2021-7-10,2-082-211,2199,3.8947,1.2674,3.4049,0.9157,3.3,1
2021-7-10,2-082-212,2143,3.8748,1.262,3.3711,0.9157,3.3,1
2021-7-10,2-082-221,1332,2.0434,0.9794,1.55,0.9157,3.3,1
2021-7-10,2-082-222,1285,2.0104,0.982,1.5259,0.9157,3.3,1
2021-7-10,2-083-211,2101,3.8454,1.1859,3.1881,0.6912,3.1,1
2021-7-10,2-083-212,2096,3.8109,1.1871,3.1545,0.6912,3.1,1
2021-7-10,2-083-221,1278,2.0279,0.9162,1.4612,0.6912,3.1,1
2021-7-10,2-083-222,1290,2.0327,0.9394,1.4557,0.6912,3.1,1
2021-7-10,2-084-211,2075,3.8249,1.1522,3.0774,0.771,3.1,0.9
2021-7-10,2-084-212,2072,3.8031,1.1689,3.0793,0.771,3.1,0.9
2021-7-10,2-084-221,1223,1.9584,0.892,1.3846,0.771,3.1,0.9
2021-7-10,2-084-222,1276,1.9697,0.9191,1.4242,0.771,3.1,0.9
2021-7-10,2-085-111,2235,4.0403,1.2664,3.4592,0.8561,2.7,1
2021-7-10,2-085-112,2196,3.9849,1.2734,3.4377,0.8561,2.7,1
2021-7-10,2-085-121,1383,2.084,0.9526,1.5023,0.8561,2.7,1
2021-7-10,2-085-122,1298,2.0679,0.9408,1.4718,0.8561,2.7,1
2021-7-10,2-086-211,1998,3.6723,1.1141,2.7754,0.5854,2.9,0.9
2021-7-10,2-086-212,1961,3.5758,1.089,2.6796,0.5854,2.9,0.9
2021-7-10,2-086-221,1184,1.8949,0.832,1.2023,0.5854,2.9,0.9
2021-7-10,2-086-222,1189,1.8745,0.8441,1.2395,0.5854,2.9,0.9
2021-7-10,2-087-211,2081,3.7107,1.2003,3.0862,0.7947,3.2,1
2021-7-10,2-087-212,2090,3.7818,1.1986,3.0982,0.7947,3.2,1
2021-7-10,2-087-221,1303,2.0072,0.9103,1.383,0.7947,3.2,1
2021-7-10,2-087-222,1258,1.9756,0.9073,1.3779,0.7947,3.2,1
2021-7-10,2-088-111,1861,3.3898,1.0722,2.4875,0.5883,2.6,0.9
2021-7-10,2-088-112,1993,3.5784,1.1646,2.8937,0.5883,2.6,0.9
2021-7-10,2-088-121,1248,1.955,0.8777,1.2922,0.5883,2.6,0.9
2021-7-10,2-088-122,1240,1.9049,0.9123,1.3439,0.5883,2.6,0.9
2021-7-11,2-089-211,2135,3.9085,1.2322,3.2992,1.0004,3.3,1
2021-7-11,2-089-212,2142,3.8714,1.2412,3.3039,1.0004,3.3,1
2021-7-11,2-089-221,1291,2.0057,0.9535,1.5313,1.0004,3.3,1
2021-7-11,2-089-222,1277,2.0031,0.9442,1.4853,1.0004,3.3,1
2021-7-11,2-090-211,2225,4.0669,1.2639,3.4672,0.9637,3.2,1
2021-7-11,2-090-212,2184,3.9435,1.2751,3.4638,0.9637,3.2,1
2021-7-11,2-090-221,1375,2.1371,0.9874,1.6534,0.9637,3.2,1
2021-7-11,2-090-222,1364,2.1098,0.9763,1.6045,0.9637,3.2,1
2021-7-11,2-091-211,2118,3.8279,1.1984,3.1523,0.8634,3.1,0.9
2021-7-11,2-091-212,2085,3.7043,1.2292,3.1932,0.8634,3.1,0.9
2021-7-11,2-091-221,1304,2.0406,0.9561,1.5206,0.8634,3.1,0.9
2021-7-11,2-091-222,1291,2.0174,0.9468,1.4464,0.8634,3.1,0.9
2021-7-11,2-092-211,2170,3.9863,1.2216,3.3414,0.8637,3.1,0.9
2021-7-11,2-092-212,2131,3.8756,1.2242,3.34,0.8637,3.1,0.9
2021-7-11,2-092-221,1291,2.051,0.9595,1.5234,0.8637,3.1,0.9
2021-7-11,2-092-222,1325,2.0586,0.9573,1.5196,0.8637,3.1,0.9
2021-7-11,2-093-111,2027,3.7052,1.1476,2.8812,0.6925,2.7,0.9
2021-7-11,2-093-112,2041,3.6001,1.1437,2.8997,0.6925,2.7,0.9
2021-7-11,2-093-121,1215,1.882,0.92,1.3468,0.6925,2.7,0.9
2021-7-11,2-093-122,1202,1.8673,0.8978,1.2998,0.6925,2.7,0.9
2021-7-11,2-094-111,2138,3.8615,1.1616,3.1273,0.6931,2.6,1
2021-7-11,2-094-112,2065,3.7638,1.1841,3.1275,0.6931,2.6,1
2021-7-11,2-094-121,1300,2.0039,0.9172,1.4042,0.6931,2.6,1
2021-7-11,2-094-122,1247,1.9659,0.9491,1.4257,0.6931,2.6,1
2021-7-12,2-095-211,2166,3.9854,1.241,3.3759,0.9107,3.2,1
2021-7-12,2-095-212,2154,3.9309,1.2218,3.3179,0.9107,3.2,1
2021-7-12,2-095-221,1303,2.1239,0.9215,1.4771,0.9107,3.2,1
2021-7-12,2-095-222,1293,2.0462,0.923,1.4655,0.9107,3.2,1
2021-7-12,2-096-211,2117,3.8354,1.1938,3.1316,0.7737,3,1
2021-7-12,2-096-212,2057,3.7468,1.1996,3.0943,0.7737,3,1
2021-7-12,2-096-221,1244,1.9812,0.8633,1.3094,0.7737,3,1
2021-7-12,2-096-222,1244,1.944,0.8977,1.3687,0.7737,3,1
2021-7-12,2-097-111,2043,3.7606,1.0898,2.852,0.6625,2.6,1
2021-7-12,2-097-112,1935,3.5475,1.0471,2.5416,0.6625,2.6,1
2021-7-12,2-097-121,1229,2.006,0.8393,1.257,0.6625,2.6,1
2021-7-12,2-097-122,1228,1.9732,0.8629,1.316,0.6625,2.6,1
2021-7-12,2-098-111,2067,3.8142,1.0808,2.9394,0.7284,2.7,1
2021-7-12,2-098-112,2081,3.8109,1.1532,2.9967,0.7284,2.7,1
2021-7-12,2-098-121,1251,2.0084,0.8734,1.3217,0.7284,2.7,1
2021-7-12,2-098-122,1255,2.0037,0.8761,1.3426,0.7284,2.7,1
2021-7-12,2-099-111,2255,4.0842,1.3136,3.6493,0.8686,3.1,1
2021-7-12,2-099-112,2208,4.0298,1.3307,3.644,0.8686,3.1,1
2021-7-12,2-099-121,1274,2.0265,0.9086,1.4318,0.8686,3.1,1
2021-7-12,2-099-122,1282,2.0282,0.8912,1.4143,0.8686,3.1,1
2021-7-12,2-100-111,2133,3.9173,1.1745,3.131,0.8135,3.1,1
2021-7-12,2-100-112,2103,3.887,1.1574,3.1016,0.8135,3.1,1
2021-7-12,2-100-121,1273,2.0275,0.9072,1.4313,0.8135,3.1,1
2021-7-12,2-100-122,1278,2.0221,0.8946,1.4101,0.8135,3.1,1
2021-7-12,2-101-111,2039,3.7318,1.1396,2.9265,0.5923,2.7,1
2021-7-12,2-101-112,2054,3.7629,1.1442,2.9499,0.5923,2.7,1
2021-7-12,2-101-121,1269,1.9222,0.9379,1.311,0.5923,2.7,1
2021-7-12,2-101-122,1207,1.9022,0.8746,1.2636,0.5923,2.7,1
2021-7-12,2-102-211,2140,3.9378,1.153,3.1392,0.8826,3,1
2021-7-12,2-102-212,2116,3.9119,1.1573,3.1438,0.8826,3,1
2021-7-12,2-102-221,1248,2.0348,0.8724,1.3799,0.8826,3,1
2021-7-12,2-102-222,1317,2.0523,0.8986,1.4054,0.8826,3,1
2021-7-12,2-103-211,2099,3.8824,1.1657,3.1215,0.7637,3,1
2021-7-12,2-103-212,2113,3.8662,1.1773,3.1871,0.7637,3,1
2021-7-12,2-103-221,1288,2.1206,0.8817,1.4377,0.7637,3,1
2021-7-12,2-103-222,1236,1.9595,0.9096,1.3849,0.7637,3,1
2021-7-12,2-104-211,2054,3.7346,1.1785,3.0544,0.8471,3.1,1
2021-7-12,2-104-212,2047,3.7486,1.1692,3.0709,0.8471,3.1,1
2021-7-12,2-104-221,1256,2.0126,0.9128,1.3947,0.8471,3.1,1
2021-7-12,2-104-222,1250,1.9635,0.9115,1.3787,0.8471,3.1,1
2021-7-12,2-105-111,2050,3.7092,1.1686,2.9416,0.682,2.7,1
2021-7-12,2-105-112,2022,3.7008,1.163,2.9754,0.682,2.7,1
2021-7-12,2-105-121,1188,1.8965,0.8781,1.2719,0.682,2.7,1
2021-7-12,2-105-122,1257,1.9097,0.9487,1.2859,0.682,2.7,1
2021-7-12,2-106-111,2040,3.7489,1.1396,2.8842,0.7662,2.7,0.9
2021-7-12,2-106-112,2018,3.7155,1.144,2.8934,0.7662,2.7,0.9
2021-7-12,2-106-121,1246,2.007,0.8856,1.3587,0.7662,2.7,0.9
2021-7-12,2-106-122,1230,1.9723,0.8758,1.3286,0.7662,2.7,0.9
2021-7-12,2-107-111,2160,3.8655,1.1789,3.1373,0.8381,2.9,1
2021-7-12,2-107-112,2079,3.7552,1.1685,3.0732,0.8381,2.9,1
2021-7-12,2-107-121,1346,2.0842,0.9236,1.4188,0.8381,2.9,1
2021-7-12,2-107-122,1274,1.9885,0.9388,1.3938,0.8381,2.9,1
2021-7-12,2-108-111,2205,3.9712,1.2363,3.4151,0.8422,2.8,1
2021-7-12,2-108-112,2147,3.8871,1.2506,3.3879,0.8422,2.8,1
2021-7-12,2-108-121,1289,2.0419,0.932,1.4257,0.8422,2.8,1
2021-7-12,2-108-122,1305,2.0751,0.9295,1.4659,0.8422,2.8,1
2021-7-12,2-109-111,2111,3.8446,1.2237,3.2282,0.8636,2.8,1
2021-7-12,2-109-112,2134,3.8371,1.2227,3.2259,0.8636,2.8,1
2021-7-12,2-109-121,1300,2.0213,0.9724,1.4884,0.8636,2.8,1
2021-7-12,2-109-122,1302,2.0216,0.9599,1.5062,0.8636,2.8,1
2021-7-12,2-110-111,2144,3.9164,1.1799,3.1895,0.8271,3.1,1
2021-7-12,2-110-112,2109,3.8255,1.1888,3.1197,0.8271,3.1,1
2021-7-12,2-110-121,1320,2.085,0.8986,1.4015,0.8271,3.1,1
2021-7-12,2-110-122,1332,2.0547,0.904,1.436,0.8271,3.1,1
2021-7-12,2-111-111,2030,3.7284,1.1526,2.9159,0.7206,2.8,1
2021-7-12,2-111-112,2025,3.6921,1.1177,2.8114,0.7206,2.8,1
2021-7-12,2-111-121,1233,1.9375,0.882,1.3133,0.7206,2.8,1
2021-7-12,2-111-122,1188,1.8821,0.8437,1.2497,0.7206,2.8,1
2021-7-12,2-112-111,2145,3.9339,1.2026,3.26,0.7851,2.8,1
2021-7-12,2-112-112,2117,3.8171,1.1863,3.192,0.7851,2.8,1
2021-7-12,2-112-121,1340,2.1046,0.948,1.5204,0.7851,2.8,1
2021-7-12,2-112-122,1289,2.0911,0.9329,1.5165,0.7851,2.8,1
2021-7-12,2-113-111,2175,3.9361,1.25,3.3492,0.9075,3,1
2021-7-12,2-113-112,2171,3.9049,1.2467,3.3551,0.9075,3,1
2021-7-12,2-113-121,1333,2.0412,0.936,1.5153,0.9075,3,1
2021-7-12,2-113-122,1277,1.9978,0.9329,1.4511,0.9075,3,1
2021-7-12,2-114-111,2068,3.7637,1.0839,2.9087,0.7387,2.9,0.9
2021-7-12,2-114-112,2100,3.7907,1.2156,3.2044,0.7387,2.9,0.9
2021-7-12,2-114-121,1281,2.0295,0.9277,1.4238,0.7387,2.9,0.9
2021-7-12,2-114-122,1262,2.0252,0.91,1.3952,0.7387,2.9,0.9
2021-7-13,2-115-211,2198,4.0021,1.2182,3.3416,0.8825,3.1,0.8
2021-7-13,2-115-212,2103,3.8587,1.1946,3.2925,0.8825,3.1,0.8
2021-7-13,2-115-221,1346,2.1256,0.8972,1.4116,0.8825,3.1,0.8
2021-7-13,2-115-222,1141,1.7664,0.785,1.0534,0.8825,3.1,0.8
2021-7-13,2-116-111,2155,3.8795,1.2199,3.2228,0.7246,2.8,0.9
2021-7-13,2-116-112,2116,3.8482,1.2038,3.2132,0.7246,2.8,0.9
2021-7-13,2-116-121,1323,2.0327,0.9207,1.4429,0.7246,2.8,0.9
2021-7-13,2-116-122,1280,2.0486,0.8951,1.3782,0.7246,2.8,0.9
2021-7-13,2-117-211,2198,3.9345,1.2295,3.3098,0.8797,3.2,1
2021-7-13,2-117-212,2204,3.8268,1.2206,3.232,0.8797,3.2,1
2021-7-13,2-117-221,1338,2.0751,0.9586,1.5193,0.8797,3.2,1
2021-7-13,2-117-222,1324,2.0698,0.9502,1.5263,0.8797,3.2,1
2021-7-13,2-118-111,2144,3.8258,1.1188,3.0883,0.838,2.8,1
2021-7-13,2-118-112,2151,3.8734,1.2094,3.2381,0.838,2.8,1
2021-7-13,2-118-121,1284,2.0141,0.9408,1.4072,0.838,2.8,1
2021-7-13,2-118-122,1283,1.9735,0.8551,1.2085,0.838,2.8,1
2021-7-13,2-119-111,2050,3.8102,1.1474,3.0352,0.719,2.6,0.9
2021-7-13,2-119-112,1898,3.5241,1.0209,2.4953,0.719,2.6,0.9
2021-7-13,2-119-121,1249,1.971,0.8692,1.3596,0.719,2.6,0.9
2021-7-13,2-119-122,1211,1.8807,0.9065,1.2027,0.719,2.6,0.9
2021-7-13,2-120-111,2138,3.8511,1.1821,3.0996,0.784,3.1,1
2021-7-13,2-120-112,2058,3.745,1.1963,3.1237,0.784,3.1,1
2021-7-13,2-120-121,1264,2.0365,0.8957,1.3705,0.784,3.1,1
2021-7-13,2-120-122,1264,1.9829,0.9237,1.3961,0.784,3.1,1
2021-7-13,2-121-211,2113,3.645,1.1573,2.9954,0.8045,3,1
2021-7-13,2-121-212,2035,3.751,1.1601,3.0018,0.8045,3,1
2021-7-13,2-121-221,1246,1.9779,0.8854,1.3716,0.8045,3,1
2021-7-13,2-121-222,1256,1.9246,0.874,1.2954,0.8045,3,1
2021-7-13,2-122-211,2163,3.9234,1.195,3.1964,0.8612,3.1,1
2021-7-13,2-122-212,2111,3.8666,1.186,3.1922,0.8612,3.1,1
2021-7-13,2-122-221,1278,2.0512,0.9124,1.4452,0.8612,3.1,1
2021-7-13,2-122-222,1292,1.9584,0.903,1.3883,0.8612,3.1,1
2021-7-13,2-123-111,2162,3.8978,1.1608,3.0854,0.748,2.8,1
2021-7-13,2-123-112,2094,3.8124,1.172,3.0961,0.748,2.8,1
2021-7-13,2-123-121,1283,2.0684,0.8959,1.4224,0.748,2.8,1
2021-7-13,2-123-122,1299,2.083,0.9,1.4435,0.748,2.8,1
2021-7-13,2-124-211,2158,3.914,1.1974,3.2343,0.8476,3.3,1
2021-7-13,2-124-212,2129,3.848,1.2005,3.23,0.8476,3.3,1
2021-7-13,2-124-221,1271,2.0232,0.9067,1.4276,0.8476,3.3,1
2021-7-13,2-124-222,1302,1.9593,0.914,1.4216,0.8476,3.3,1
2021-7-13,2-125-111,1960,3.5641,1.1542,2.9021,0.6799,2.7,1
2021-7-13,2-125-112,1968,3.5937,1.1528,2.94,0.6799,2.7,1
2021-7-13,2-125-121,1217,1.9151,0.863,1.3003,0.6799,2.7,1
2021-7-13,2-125-122,1194,1.8997,0.8751,1.2757,0.6799,2.7,1
2021-7-13,2-126-111,2116,3.8619,1.2195,3.3002,0.8403,2.8,1
2021-7-13,2-126-112,2145,3.87,1.2252,3.2923,0.8403,2.8,1
2021-7-13,2-126-121,1325,2.063,0.9718,1.523,0.8403,2.8,1
2021-7-13,2-126-122,1326,2.0972,0.9338,1.4505,0.8403,2.8,1
2021-7-13,2-127-211,2059,3.7792,1.1482,3.0203,0.8217,3.1,0.9
2021-7-13,2-127-212,2003,3.6292,1.1562,2.9749,0.8217,3.1,0.9
2021-7-13,2-127-221,1279,1.9755,0.8897,1.3272,0.8217,3.1,0.9
2021-7-13,2-127-222,1226,1.9175,0.9053,1.3296,0.8217,3.1,0.9
2021-7-13,2-128-211,2040,3.6979,1.1197,2.8659,0.7798,3,0.9
2021-7-13,2-128-212,1970,3.6047,1.093,2.7774,0.7798,3,0.9
2021-7-13,2-128-221,1206,1.9279,0.8234,1.2196,0.7798,3,0.9
2021-7-13,2-128-222,1181,1.8424,0.8429,1.2619,0.7798,3,0.9
2021-7-13,2-129-111,2105,3.8219,1.2289,3.2087,0.7663,2.8,1
2021-7-13,2-129-112,2091,3.7914,1.2089,3.1639,0.7663,2.8,1
2021-7-13,2-129-121,1226,1.9523,0.9374,1.4097,0.7663,2.8,1
2021-7-13,2-129-122,1243,1.9486,0.9404,1.4123,0.7663,2.8,1
2021-7-13,2-130-111,1915,3.454,1.136,2.6622,0.5999,2.7,0.9
2021-7-13,2-130-112,1885,3.3794,1.1477,2.6812,0.5999,2.7,0.9
2021-7-13,2-130-121,1131,1.7842,0.8301,1.0972,0.5999,2.7,0.9
2021-7-13,2-130-122,1105,1.7439,0.8466,1.1537,0.5999,2.7,0.9
2021-7-13,2-131-111,2119,3.8172,1.2047,3.1295,0.7298,2.8,1
2021-7-13,2-131-112,2030,3.6886,1.2071,3.0646,0.7298,2.8,1
2021-7-13,2-131-121,1265,1.9574,0.9062,1.3688,0.7298,2.8,1
2021-7-13,2-131-122,1245,1.9511,0.9181,1.3804,0.7298,2.8,1
2021-7-13,2-132-111,2116,3.8996,1.1532,3.1168,0.6753,2.8,1
2021-7-13,2-132-112,2057,3.7703,1.1652,3.0671,0.6753,2.8,1
2021-7-13,2-132-121,1356,2.0907,0.8963,1.4245,0.6753,2.8,1
2021-7-13,2-132-122,1297,2.0719,0.906,1.4422,0.6753,2.8,1
2021-7-13,2-133-211,2060,3.7323,1.151,2.9621,0.6827,2.9,1
2021-7-13,2-133-212,2045,3.7064,1.1649,2.9498,0.6827,2.9,1
2021-7-13,2-133-221,1236,1.9432,0.905,1.3535,0.6827,2.9,1
2021-7-13,2-133-222,1250,1.9144,0.9339,1.4085,0.6827,2.9,1
2021-7-13,2-134-211,2104,3.8118,1.1874,3.0709,0.798,3.1,1
2021-7-13,2-134-212,2084,3.6875,1.1827,3.031,0.798,3.1,1
2021-7-13,2-134-221,1275,1.9887,0.9026,1.3874,0.798,3.1,1
2021-7-13,2-134-222,1241,1.9074,0.9261,1.3984,0.798,3.1,1
2021-7-13,2-135-211,2065,3.7224,1.1505,2.9701,0.8148,2.9,0.9
2021-7-13,2-135-212,2046,3.6972,1.1619,2.976,0.8148,2.9,0.9
2021-7-13,2-135-221,1237,1.9415,0.9004,1.3746,0.8148,2.9,0.9
2021-7-13,2-135-222,1254,1.9779,0.8826,1.3451,0.8148,2.9,0.9
2021-7-13,2-136-211,1908,3.5505,1.0366,2.5483,0.6168,2.9,0.9
2021-7-13,2-136-212,1894,3.4864,1.0423,2.5459,0.6168,2.9,0.9
2021-7-13,2-136-221,1113,1.806,0.8006,1.099,0.6168,2.9,0.9
2021-7-13,2-136-222,1143,1.7668,0.83,1.1295,0.6168,2.9,0.9
2021-7-13,2-137-111,2168,3.9058,1.2824,3.3499,0.784,2.7,1
2021-7-13,2-137-112,2149,3.8323,1.2762,3.3009,0.784,2.7,1
2021-7-13,2-137-121,1342,2.0715,0.9678,1.5666,0.784,2.7,1
2021-7-13,2-137-122,1318,2.0502,0.9765,1.5583,0.784,2.7,1
2021-7-13,2-138-111,2023,3.7106,1.131,2.8711,0.5867,2.7,0.9
2021-7-13,2-138-112,1991,3.623,1.1358,2.9011,0.5867,2.7,0.9
2021-7-13,2-138-121,1193,1.8988,0.8855,1.3101,0.5867,2.7,0.9
2021-7-13,2-138-122,1216,1.9245,0.8557,1.2662,0.5867,2.7,0.9
2021-7-14,2-139-111,2097,3.8065,1.1574,2.9657,0.6805,2.6,0.9
2021-7-14,2-139-112,2034,3.7011,1.1774,2.9922,0.6805,2.6,0.9
2021-7-14,2-139-121,1241,1.9016,0.9118,1.3397,0.6805,2.6,0.9
2021-7-14,2-139-122,1227,1.9039,0.9372,1.3424,0.6805,2.6,0.9
2021-7-14,2-140-211,2029,3.706,1.1748,2.9838,0.8148,3.1,0.9
2021-7-14,2-140-212,2006,3.6387,1.1904,2.965,0.8148,3.1,0.9
2021-7-14,2-140-221,1242,1.9282,0.8848,1.3005,0.8148,3.1,0.9
2021-7-14,2-140-222,1235,1.955,0.8861,1.3133,0.8148,3.1,0.9
2021-7-14,2-141-211,2144,3.8875,1.2197,3.2804,0.9143,3.1,1
2021-7-14,2-141-212,2130,3.8498,1.2155,3.2528,0.9143,3.1,1
2021-7-14,2-141-221,1318,2.0928,0.9348,1.5048,0.9143,3.1,1
2021-7-14,2-141-222,1301,2.0355,0.954,1.5048,0.9143,3.1,1
2021-7-14,2-142-111,2088,3.7947,1.1619,3.0505,0.6991,2.9,1
2021-7-14,2-142-112,2054,3.7454,1.1568,2.9903,0.6991,2.9,1
2021-7-14,2-142-121,1222,1.9582,0.8506,1.3073,0.6991,2.9,1
2021-7-14,2-142-122,1220,1.9474,0.8757,1.3223,0.6991,2.9,1
